602	&Seleccionar cuenta contrapartida	&Select contra account	
603	Este año	This year	
604	Año anterior	Last year	
605	Código	Code	
606	Descripción	Description	
607	Referencia	Reference	
608	Cuenta	Account	
609	Impuesto	Tax	
610	Definición de abreviatura	Abbreviation definition	
611	Balance del diario	Balance journal	
612	Importar archivo delimitado	Delimited file import	
613	Borrar diario	Erase journal	
614	Generar transacciones múltiples	Generate multiple transactions	
615	Listar diario	List journal	
616	Publicar diario	Post journal	
617	Transacciones recurrentes	Repeating transactions	
618	Totales por período	Totals for each period	
619	Escribir archivo delimitado	Write delimited file	
620	Procesando el diario	Process the journal	
621	¿Está seguro que desea borrar este diario completo?	Are you sure you want to erase this entire journal?	
622	Opciones para este diario	Options for this journal	
623	Incrementar número de referencia	Increment reference	
624	Detalles recurrentes	Repeat details	
625	Cuenta contrapartida por línea	Contra account per line	
626	Balance consolidado	Consolidate balancing	
627	Ingreso de monto	Amount entry	
628	Confirmación	Confirmation	
629	Información	Information	
630	Advertencia	Warning	
631	No puede listar desde	You cannot report from	
632	¡ya existe!	already exists!	
633	¡Seleccione la carpeta de datos de Peachtree, Pastel!	Select Pastel data folder !!!	
635	¡Debe tener una compañía abierta para usar esta opción!	You must have a Set of Books open to use this option!	
636	¡No ha configurado una compañía todavía!	You have not set up a Set of Books yet!	
637	¿Incluir saldos iniciales?	Include opening balances	
638	¡No puede seleccionar esta cuenta porque contiene subcuentas!	You cannot select this account because it contains sub-accounts!	
639	¡La información en esta línea se perderá si se cambia a comentario!	The information on this line will be lost if it's changed to comment!	
640	¿Está seguro que desea convertir esta línea en comentario?	Are you sure you want a comment on this line?	
641	¡Esto alterará radicalmente todos sus datos! ¡Le recomendamos que detenga el proceso y realice una copia de seguridad!	This will radically alter your data! We recommend that you stop and make a backup!	
642	¿Desea continuar?	Do you wish to continue?	
643	¡Esta cuenta tiene un saldo de apertura del año pasado! ¡No puede eliminar la cuenta!	This account has an opening last year balance! You cannot delete the account!	
644	¡Esta cuenta no es de ingresos/gastos!	This account is not an income / expense account!	
645	Total exclusivo	Exclusive total	
646	Total factura	Invoice total	
647	Total descuento	Total discount	
648	Unidad excl.	Unit excl.	
649	Unidad incl.	Unit incl.	
650	Monto excl.	Amount excl.	
651	Monto incl.	Amount incl.	
652	Código de inventario	Item code	
653	Descripción	Description	
655	Cantidad pedida	Qty order	
656	Cantidad enviada	Qty ship	
657	Desc.	Disc.	
658	F8: Descuento	F8: Discount	
659	F9: Comentario	F9: Comment	
660	F10: Eliminar todo	F10: Delete all	
662	&Línea de comentario	&Comment line	
663	&Ingresar descuento total	&Enter overall discount	
664	F7: Inclusivo	F7: Inclusive	
665	¡Ha cambiado los diarios de pago y recibo! ¡Esto afectará su conciliación! ¿Desea continuar?	You have changed payment and receipt journal! This will corrupt your recon! Do you wish to continue?	
666	¡No se puede usar la cuenta de control!	Control account cannot be used!	
667	¡Ha cambiado el porcentaje!	You have changed the percentage!	
668	¡No puede tener presupuesto para una cuenta que tiene subcuentas!	Cannot have budgets for an account which has sub-accounts!	
669	¡No se puede usar la cuenta del libro mayor!	General ledger account cannot be used!	
670	Ingreso de nota de crédito	Credit note entry	
671	F10: Eliminar nota de crédito	F10: Delete credit note	
673	¿Desea imprimir esta nota de crédito ahora?	Do you wish to print this credit note now?	
674	Actualizar notas de crédito	Update credit notes	
675	Desde nota de crédito	From credit note	
676	A nota de crédito	To credit note	
677	Continuar	Continue	
678	¡No hay facturas para imprimir!	There is no invoice to print!	
679	¡No puede tener el mismo tipo de diario de pagos que otra cuenta bancaria!	Cannot have the same payments journal type as for another bank account!	
680	Remesa	Remittance	
681	Mensaje de remesa	Remittance message	
682	Mercancías recibidas	Goods received	
683	¡No puede tener el mismo tipo de diario de recibos que otra cuenta bancaria!	Cannot have the same receipt journal type as for another bank account!	
684	Precio unitario	Unit price	
685	¿Está seguro que desea eliminar todas las entradas de esta compra?	Are you sure you want to clear all the entries in this purchase?	
686	¿Desea imprimir este documento de compra ahora?	Print a purchase document now?	
687	Impuesto excluido	Tax excluded	
688	Impuesto incluido	Tax included	
689	Historial de notas de crédito	Credit note history	
690	Historial de devoluciones a proveedores	Supplier return history	
691	Historial de compras	Purchases history	
692	Historial de cotizaciones	Quote history	
693	Historial de pedidos	Orders history	
694	Desde compra	From purchase	
695	Eliminar notas de crédito	Delete credit notes	
696	¡El siguiente número es inválido! ¡Cambie el número en Configuración de Documentos!	Invalid next number! Change it in Setup -> Documents setup!	
697	¿Desea continuar con la copia de seguridad?	Do you want to continue backup?	
698	¿Desea continuar con la restauración desde?	Do you want to continue restore from?	
699	¡No se ha seleccionado una compañía!	No Set of Books selected!	
700	Actualizar compras	Update purchase	
701	Actualizar devoluciones	Update supplier returns	
702	Desde devolución	From supplier return	
703	N° compra	Purchase no.	
704	N° devolución	Supplier ret. no.	
705	Devolución	Return	
706	Notas de crédito	Credit notes	
707	¿Desea imprimir este pedido?	Do you wish to print this order?	
708	¿Desea imprimir esta devolución a proveedor?	Do you wish to print this supplier return?	
709	¿Desea imprimir esta compra?	Do you wish to print this purchase?	
710	¿Desea imprimir esta cotización?	Do you wish to print this quote?	
711	¡Ejecute Configuración y seleccione la cuenta contrapartida para este diario!	Run Setup -> Journal types and select contra account for this journal!	
712	¿Está seguro que desea eliminar la información de esta fila?	Are you sure you wish to delete this row's information?	
713	Actualizar desde cliente servidor	Client server update	
714	Actualización por internet	Internet update	
715	¿Desea eliminar estas definiciones de etiqueta?	Do want to delete this label definitions?	
716	Ubicación:	Location :	
717	La compañía no se encuentra, el directorio no existe:	Set of Books not found! Directory doesn't exist:	
718	O hay problemas en la unidad de red	Or trouble on a network mapped drive	
719	¿Esto eliminará toda su información! ¿Está seguro de continuar?	This will delete all your information! Are you sure you want to continue?	
720	Error en Btrv:	Btrv error:	
721	¡Nada que vincular para este proveedor!	Nothing to link for this creditor!	
722	¡Advertencia! Si presiona Sí perderá todos los vínculos actuales para esta cuenta	Warning, if you click yes you will lose all your current links for this account!	
723	Inserte disco en	Insert disk in	
724	¡La configuración de internet es incorrecta! Ejecute Configuración de Internet	Internet setup information is incorrect! Run Setup -> Setup -> Internet.	
725	¿Desea eliminar?	Do you want to delete?	
726	Guardar	Save	
727	&Primero	&First	
728	&Anterior	&Previous	
729	&Siguiente	&Next	
730	&Último	&Last	
731	&Ampliar	&Zoom	
732	Copias	Copies	
733	Rango de impresión	Print range	
734	&Páginas	&Pages	
735	&Desde	&From	
736	&Hasta	&To	
737	&Todas las páginas	&All pages	
738	Número de &copias	Number of &copies	
739	¡Error al exportar informe!	Exporting report error!	
740	¡Error al crear archivo temporal!	Error when creating Tmp!	
741	Contraseña inválida	Invalid password!	
742	¡No puede usar esta cuenta como contrapartida porque contiene subcuentas!	You cannot use this account as a contra account! It contains sub-accounts!	
743	Crear directorio	Create directory	
744	¡Esa compañía ya existe! ¡Por favor ingrese nuevamente!	That Set of Books already exists! Please re-enter!	
745	¡No se puede crear el directorio!	Couldn't create directory!	
746	¡Por favor ingrese nuevamente!	Please re-enter!	
747	¡No hay datos para imprimir!	No data to print!	
748	¡Número de cuenta inválido!	Illegal account code!	
750	N° factura fiscal	Tax Invoice no.	
751	N° Presupuesto	Quote no.	
752	N° Devolución	Supplier return no.	
753	¡Tipo de medio no válido para copia de seguridad!	Invalid media type for backup!	
754	¡No puede eliminar una cuenta de control!	Cannot delete a control account!	
755	Las compañías	The Set of Books	
756	serán eliminadas permanentemente del disco	will permanently be removed from disk!	
757	¿Desea cancelar la eliminación?	Do you want to cancel the deletion?	
758	N° Nota de Crédito	Credit note no.	
759	N° Compra	Purchase no.	
761	Comprobante de Mercaderías Devueltas	Goods received voucher	
762	N° Pedido	Order no.	
763	Saldo inicial al publicar	Balance brought forward when posting	
764	Luego presione Cerrar para finalizar el asistente	Then click Close to finish the Creation wizard.	
765	El saldo del cliente supera el límite de crédito en:	Debtor's balance is over credit limit with:	
766	¡No puede transferir transacciones a la misma cuenta!	Cannot transfer transactions to the same account!	
767	¡La última vez que trabajó con esta compañía no cerró el programa correctamente!	The last time that you worked with this Set of Books you did not exit the program properly!	
768	Si encuentra problemas, restaure sus datos desde una copia de seguridad	If you encounter any problems, restore your data from a backup.	
769	<@APPNAME@> le recuerda que:	<@APPNAME@> would like to remind you that:	
770	Es buena práctica hacer copias de seguridad regularmente y guardarlas para prevenir pérdida de datos	It is good practice to make regular backups and archive copies of your Sets of Books to prevent loss of data.	
771	N° Presupuesto	Quote no.	
772	Desde presupuesto	From quote	
773	Desde pedido	From order	
774	¡Esta cuenta tiene saldos y no puede eliminarse!	This account has balances, cannot be deleted!	
775	¿Desea crear este contacto?	Do you want to create this contactperson?	
776	¿Desea eliminar este contacto?	Do you want to delete this contactperson?	
777	¡Contacto eliminado!	Contactperson deleted!	
778	¡Nombre de contacto inválido!	Illegal contact name!	
779	¡Los números de cuenta deben ser únicos!	Account numbers should be unique!	
780	¡Todas las transacciones serán eliminadas y los saldos se pondrán a cero!	All transactions will be removed and account balances will be set to zero!	
781	¿Desea cancelar el proceso de limpieza?	Do you want to cancel the clearing process?	
782	¡ya existe!	already exist!	
783	¡Número de documento inválido!	Illegal document number!	
784	Código de inventario inválido	Illegal stock code!	
785	Saldos - Clientes con importe < x.xx	Balance debtors with amount < x.xx	
786	Proveedores con importes a cobrar	Creditors with charge amount	
787	Clientes con importes a cobrar	Debtors with charge amount	
788	Importe fijo a todos los clientes	Fixed amount to all debtors	
789	Interés sobre clientes morosos	Interest on overdue debtors	
790	Saldos de proveedores al	Creditor balances at date	
791	Crear recibos	Create receipts	
792	Efectivo	Cash	
793	Cheque	Cheque	
794	Otros	Other	
795	Billón	Billion	
796	Trillón	Trillion	
797	¡El importe no coincide con el de la transacción!	Amount is not the same as the transaction amount!	
798	Pedidos	Orders	
799	¡La referencia no coincide con la de la transacción!	Reference is not the same as the transaction reference!	
800	¿Desea cerrar <@APPNAME@>?	Do you wish to close <@APPNAME@>?	
801	¿Desea cancelar la impresión de documentos?	Do you want to cancel documents printing?	
802	¡No ha seleccionado un método! ¡Por favor seleccione uno!	No method selected! Please select one!	
803	¡No puede tomar un artículo de inventario con cantidad disponible cero!	Cannot take stock on for an item with a non-zero quantity on hand!	
804	¡No ha seleccionado un informe de usuario! ¡Por favor seleccione uno!	No user report selected! Please select one!	
805	¿Desea ingresar detalles para este nuevo contacto?	Do you want to fill all details for this new contact?	
806	¿Está seguro de cambiar el siguiente número de documento?	Are you sure you want to change the next document number?	
807	¡Error durante el proceso de copia!	Error occurred during copy process!	
808	El descuento debe estar entre 0% y 99,99%	Discount must be in range 0 % to 99.99 %	
809	¡El interés sobre importes vencidos debe estar entre 0% y 99,99%!	Interest on overdue amount must be in range 0 % to 99.99 %	
810	Este precio es menor que el precio unitario de	This price is lower than the unit price of	
811	en el archivo de inventario	on the stock file	
812	Los datos antiguos T3 se han convertido correctamente	The old T3 data was successfully converted	
813	¡Error al convertir sus datos T3 antiguos!	An error occurred while converting your old T3 data!	
814	¡No se encontró el importe no pagado!	Could not find unpaid amount!	
815	¡Sus diarios de pago y recibo no están correctamente vinculados a esta cuenta bancaria!	Your payment and receipt journal are not linked correctly to this bank account!	
816	¡No puede tener un tipo de impuesto para clientes o proveedores en el sistema básico de pagos!	May not have a tax type for a debtor or creditor in the payments based system!	
817	El archivo de copia de seguridad no se encuentra en	Backup file not found in	
818	Seleccione Modo Copia o Restauración	Select Backup or Restore mode	
820	Ejecutar el sistema básico de pagos requiere convertir todas las cuentas de clientes y proveedores a cuentas abiertas. ¿Desea continuar?	Running on the payment basis requires that all debtors and creditors be converted to open item account. Do you want to continue?	
821	El método básico de pagos de impuestos es puramente en efectivo. El impuesto se paga a la autoridad fiscal solo cuando se recibe de los clientes. ¿Desea continuar?	The payments based method of tax treats tax purely on a cash basis. Tax is payable to the revenue authorities only when it is received from the customer. Do you wish to continue?	
